index,method,n,mse_run,mse_method,mae_run,mae_method,me_run,me_method,hp,uid,epochs,fold,mae_diff,mse_diff,bias_method,bias_run
211,LatinHyperCube,169,0.0015351407621271,0.0009904988907165,0.009873908297965,0.009074562596299,-0.0057763398700478,-0.0053708134122192,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_141853,400,1,0.000799345701666,0.0005446418714105,0.0291223311598117,0.0217348813330129
212,LatinHyperCube,169,0.000148774939983,9.554544609655503e-05,0.0037706399121981,0.0039950071823622,-0.0006960794445342,-0.0015801111137264,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_141913,400,2,0.000224367270164,5.322949388654115e-05,0.0261315555447683,0.0032567755910921
213,LatinHyperCube,169,8.764210558743915e-05,5.966632578393365e-05,0.0030331135116872,0.0030051768126006,-0.0007392381003473,0.0005483049050023,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_141932,400,3,2.793669908666323e-05,2.797577980350551e-05,0.0050386589906395,0.0062352788690121
214,LatinHyperCube,169,0.0001369727294155,0.0001641690892001,0.0032889960334362,0.0032973302397697,-0.0002812070177719,0.0008382237751315,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_141951,400,4,8.334206333519313e-06,2.7196359784582364e-05,0.0042798501265927,0.0005773221223059
215,LatinHyperCube,169,0.0001255640014763,0.0001637015408384,0.0033891089771276,0.0042517393561695,-0.0007023068118837,-0.0019864330402532,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142012,400,5,0.0008626303790418,3.813753936204403e-05,0.0241043315976175,0.0039281549824709
216,LatinHyperCube,169,0.0009280516565894,0.0012532806003053,0.0072168157870874,0.009402949424331,-0.0025808068650451,-0.0031593427410255,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142032,400,6,0.0021861336372435,0.0003252289437158,0.0079642552137476,0.0071769324771654
217,LatinHyperCube,169,0.0001419853902849,0.0002017107691474,0.0037007019353932,0.0046075569864689,-0.000395840965569,0.0011176472122374,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142051,400,7,0.0009068550510756,5.972537886257052e-05,0.0061927050117427,0.0011035647379512
218,LatinHyperCube,169,4.081217512848481e-05,3.987880305998117e-05,0.0024454443675997,0.0025763671125224,-0.0004528979794272,-0.0011951048620826,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142114,400,8,0.0001309227449227,9.333720685036442e-07,0.0358154087329396,0.0050258673820624
219,LatinHyperCube,169,0.0280748239485109,0.0296547114030182,0.0834051287318081,0.0802442187573555,-0.039503033057632,-0.0435548160160476,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142134,400,9,0.0031609099744526,0.0015798874545073,0.0639703409151599,0.0555832379791337
220,LatinHyperCube,529,9.48903434365042e-06,1.693925202858883e-05,0.0012581283556257,0.0015714999579973,-0.0001623806974498,-0.0004473224206256,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142154,400,0,0.0003133716023716,7.450217684938409e-06,0.0118126436549075,0.0027787327929682
221,LatinHyperCube,529,1.8980243296250823e-05,1.4760880092529322e-05,0.0016524817216256,0.0017149096755047,-2.199755498122604e-05,-1.171360933757922e-07,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142221,400,1,6.242795387909235e-05,4.219363203721501e-06,9.295424314358207e-10,2.5494532267015043e-05
222,LatinHyperCube,529,1.4472441149041762e-05,1.0532521186761057e-05,0.0014431480899357,0.001401843779921,-0.0002390334869906,3.2344679018489325e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142247,400,2,4.130431001469798e-05,3.939919962280705e-06,9.932837943151792e-05,0.0039479868886327
223,LatinHyperCube,529,2.768141390201152e-05,0.000121532238503,0.0015610468484397,0.0025832532747339,-2.4406220426453647e-05,0.0002514661830262,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142316,400,3,0.0010222064262941,9.3850824600992e-05,0.0005203166006379,2.1518539393009773e-05
224,LatinHyperCube,529,1.5785310868472032e-05,1.7233686628193782e-05,0.0016382767651191,0.0017877271314594,-0.0003218252492654,-0.0004597973656318,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142343,400,4,0.0001494503663403,1.4483757597217494e-06,0.0122674632539789,0.0065612576101778
225,LatinHyperCube,529,2.048067696227134e-05,2.366823045109548e-05,0.0014436333156708,0.0016035401053154,0.0001088471459635,-0.0003361314490283,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142410,400,5,0.0001599067896445,3.187553488824141e-06,0.0047736712408379,0.0005784819127915
226,LatinHyperCube,529,1.751841507677251e-05,8.023056470276298e-06,0.0015596470150635,0.0012326339943951,-3.609128690809477e-05,0.0001588320236467,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142437,400,6,0.0003270130206683,9.495358606496213e-06,0.0031443891525841,7.435495648287795e-05
227,LatinHyperCube,529,1.0428755127710428e-05,2.0036574232774005e-05,0.0011693342969172,0.0013408921221692,-0.0003051629997132,-0.0006276655895216,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142506,400,7,0.0001715578252519,9.607819105063576e-06,0.0196622480316579,0.008929585099427
228,LatinHyperCube,529,2.8783848356682784e-05,3.703113831194505e-05,0.0017372922149075,0.0018989048993314,0.0002294115141149,0.0004907116338094,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142533,400,8,0.0001616126844239,8.247289955262268e-06,0.0065025791410324,0.0018284435825378
229,LatinHyperCube,529,1.7069943690936334e-05,2.088735029081201e-05,0.0013057764087987,0.0015804872407569,-1.1551080295703204e-05,-7.547478313332151e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142600,400,9,0.0002747108319581,3.817406599875677e-06,0.0002727221408992,7.816514126442555e-06
230,LatinHyperCube,1849,9.40300671048102e-06,8.276641728884553e-06,0.0011901816148693,0.0012087214038912,-0.0001819027889866,-0.0002110670234785,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142627,400,0,1.853978902185147e-05,1.1263649815964669e-06,0.0053825319325615,0.0035189408728438
231,LatinHyperCube,1849,2.972928874622093e-06,5.508302633444377e-06,0.0007055337165556,0.0008328013740107,-2.0779144912103136e-05,3.0346612474752285e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142725,400,1,0.0001272676574551,2.535373758822284e-06,0.0001671870537942,0.0001452348446556
232,LatinHyperCube,1849,5.963484187907899e-06,5.9646208153101964e-06,0.001057525638524,0.0010064815579887,-0.0001835453205146,-8.006897720408384e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142820,400,2,5.104408053527862e-05,1.136627402297308e-09,0.0010748447066495,0.0056491949372693
233,LatinHyperCube,1849,3.556345814855276e-06,3.4979758339820023e-06,0.0007152437414528,0.0007546346055622,7.747652768894122e-05,9.370036088482044e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_142916,400,3,3.93908641094275e-05,5.83699808732737e-08,0.0025099537694492,0.0016878595770022
234,LatinHyperCube,1849,5.713892903683755e-06,6.887896332594004e-06,0.0009544402028037,0.0010212781275159,-6.255137494990767e-05,-2.578482887529018e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143010,400,4,6.683792471225624e-05,1.174003428910249e-06,9.6525465544806e-05,0.0006847651109458
235,LatinHyperCube,1849,3.118644403160449e-06,3.0300383913660574e-06,0.0007961998359499,0.0007729137084226,-0.0001070988721165,-8.938330048623584e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143108,400,5,2.328612752734618e-05,8.860601179439217e-08,0.0026367238212486,0.0036779340398684
236,LatinHyperCube,1849,4.398429685549237e-06,5.14573352473868e-06,0.0008628323124759,0.0008878480185327,4.341565344884666e-05,2.3853120074953097e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143204,400,6,2.5015706056730853e-05,7.473038391894428e-07,0.0001105714733525,0.0004285436165054
237,LatinHyperCube,1849,4.478773435028818e-06,4.087567463871446e-06,0.0008314714550844,0.0008963066637521,-0.0002801151807184,-0.0003074723654071,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143300,400,7,6.483520866766449e-05,3.912059711573723e-07,0.0231284881105154,0.0175191970764243
238,LatinHyperCube,1849,6.492624514226373e-06,8.882013605654163e-06,0.0008606864626759,0.0008930441351351,7.154579889395629e-05,0.0002497543489461,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143355,400,8,3.235767245919651e-05,2.3893890914277896e-06,0.0070228708924534,0.0007884024908815
239,LatinHyperCube,1849,5.038107679146134e-06,4.519261381233012e-06,0.0009848354354444,0.0009663690002022,0.0001100939805044,0.0001233185866499,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143452,400,9,1.8466435242244124e-05,5.188462979131224e-07,0.0033650352414896,0.0024058010100671
240,OrtogonalLatinHyperCube,25,0.0057513800319346,0.0013108781023228,0.0304967270624618,0.0225823251556789,-0.0130499806250035,-0.0086535439816627,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143548,303,0,0.0079144019067829,0.0044405019296118,0.0571249327530001,0.0296106314253905
241,OrtogonalLatinHyperCube,25,0.0259626517130396,0.0083454982333193,0.0891300998000288,0.0550698975255532,-0.0129504120283379,0.0401789916230994,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143601,145,1,0.0340602022744755,0.0176171534797202,0.1934397830681697,0.0064597859092908
242,OrtogonalLatinHyperCube,25,0.0257767607522126,0.0123760144543293,0.0894263216685068,0.0713542712069095,-0.0109235418405701,0.0712221948586264,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143608,215,2,0.0180720504615972,0.0134007462978833,0.4098735549477069,0.0046291218469893
243,OrtogonalLatinHyperCube,25,0.0254635751906093,0.0100242249530388,0.0814312246991179,0.056147180637632,-0.0310567547886716,0.0142018726729709,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143620,187,3,0.0252840440614858,0.0154393502375705,0.0201205767392657,0.0378784994166641
244,OrtogonalLatinHyperCube,25,0.0269943796965897,0.0138786796367622,0.085093184369449,0.0658164165129182,-0.0288260098809257,0.0199614159089027,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143629,334,4,0.0192767678565308,0.0131157000598275,0.0287100888208952,0.0307819203476715
245,OrtogonalLatinHyperCube,25,0.0245521377965408,0.0133445440011385,0.0822735801903287,0.0676143521604439,-0.0241456434869932,0.008039727064142,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143643,148,5,0.0146592280298848,0.0112075937954022,0.0048437182462272,0.0237458792481655
246,OrtogonalLatinHyperCube,25,0.0262095682554809,0.0079889231365922,0.0878638391104761,0.0498478075997919,-0.018246256934173,0.0449156699297214,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143651,159,6,0.0380160315106842,0.0182206451188886,0.2525268262996735,0.0127024561741201
247,OrtogonalLatinHyperCube,25,0.0259705944428654,0.0097240120410065,0.0851504364280862,0.0595164013435027,-0.0226049909725491,0.0594769283456857,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143700,250,7,0.0256340350845834,0.0162465824018589,0.3637906854207964,0.0196755456635073
248,OrtogonalLatinHyperCube,25,0.0428659530435019,0.0030608778781356,0.0983083812349518,0.0349687183814426,-0.0851181752761444,-0.011180494752682,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143712,108,8,0.0633396628535092,0.0398050751653663,0.0408390886182268,0.1690176759860641
249,OrtogonalLatinHyperCube,25,0.0071584994492718,0.0055246545050408,0.0406061529761742,0.0426107462318725,-0.0061890135281803,-0.0190395228552605,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143718,199,9,0.0020045932556982,0.0016338449442309,0.0656155837845117,0.005350826485835
250,OrtogonalLatinHyperCube,49,0.0064188533474754,0.0057608927096999,0.0387048610381909,0.0444203335419474,-0.0017990789429485,0.0099325434299193,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143728,280,0,0.0057154725037564,0.0006579606377754,0.0171250227974428,0.0005042466103753
251,OrtogonalLatinHyperCube,49,0.0056812826643522,0.0022889639906606,0.0320684463878456,0.0302512331649396,-0.0154174749787632,0.0026298768351406,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143740,330,1,0.0018172132229059,0.0033923186736915,0.0030215644266265,0.04183888547075
252,OrtogonalLatinHyperCube,49,0.0324536153592223,0.0390858906321225,0.0858955342448774,0.0925252383029381,-0.0578115345598515,-0.075332018339052,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143756,216,2,0.0066297040580606,0.0066322752729002,0.1451908321713249,0.102983088052628
253,OrtogonalLatinHyperCube,49,0.0341869814901446,0.0387274781731297,0.0879560215151609,0.1025880750454265,-0.0644043989248542,-0.0888727024617797,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143807,293,3,0.0146320535302656,0.0045404966829851,0.2039471097898681,0.1213305890158075
254,OrtogonalLatinHyperCube,49,0.0051898374460873,0.0058109911421487,0.0307716120306971,0.0392745557940538,0.0083060301378772,0.0209369914503602,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143820,400,4,0.0085029437633567,0.0006211536960613,0.0754359454814736,0.0132933135898769
255,OrtogonalLatinHyperCube,49,0.0325553705608148,0.0361340838355509,0.0864430558086402,0.1022956655629122,-0.0599077552419706,-0.0888841969807497,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143837,135,5,0.015852609754272,0.0035787132747361,0.2186412282892808,0.1102410777793963
256,OrtogonalLatinHyperCube,49,0.0357395002249191,0.02970000520495,0.0897716881281503,0.094247861906464,-0.0706974743122552,-0.0850033054490092,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143845,400,6,0.0044761737783136,0.0060394950199691,0.2432848710764972,0.1398489862106988
257,OrtogonalLatinHyperCube,49,0.0066657627069488,0.004635972296294,0.0367563654150345,0.0405131575122297,-0.0161579972855132,-0.0013309180770503,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143903,317,7,0.0037567920971952,0.0020297904106547,0.0003820866076432,0.0391674423103128
258,OrtogonalLatinHyperCube,49,0.0311037667020597,0.0267745439435194,0.085336161746625,0.0828632669225368,-0.0519261888213656,-0.0604534274898296,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143918,197,8,0.0024728948240881,0.0043292227585402,0.1364959531328511,0.0866881851108266
259,OrtogonalLatinHyperCube,49,0.030821027685411,0.0354298304131455,0.0852068808664073,0.0959418749288625,-0.0512478342391402,-0.0716115555248236,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143927,149,9,0.0107349940624551,0.0046088027277345,0.1447428572162226,0.0852126198064952
260,OrtogonalLatinHyperCube,121,0.0005780033872524,0.0005515276703808,0.0108044933517147,0.0130652053655878,0.0019881858476062,0.0054144308204959,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143936,400,0,0.0022607120138731,2.6475716871596352e-05,0.0531542888676657,0.0068388577849195
261,OrtogonalLatinHyperCube,121,0.0001548394604111,0.0001744044727256,0.0050524040811845,0.0055840401002192,-9.885311800435368e-05,0.001343503030885,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_143955,334,1,0.0005316360190347,1.9565012314479955e-05,0.0103495074741372,6.311013299344109e-05
262,OrtogonalLatinHyperCube,121,0.0001825411279811,0.0001439073070269,0.004503756980023,0.0048933188244208,-0.0015762212637663,0.000792106748097,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144011,400,2,0.0003895618443977,3.863382095416703e-05,0.0043599808331019,0.0136104860303384
263,OrtogonalLatinHyperCube,121,0.0001204132645138,0.000232775425371,0.0036839317004859,0.0057477738967092,0.0011044805684158,0.0034554992958799,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144029,400,3,0.0020638421962233,0.0001123621608571,0.0512961166961472,0.0101307553692932
264,OrtogonalLatinHyperCube,121,0.0001694405957774,7.623350922928897e-05,0.0034488744535086,0.00346167254583,-0.0009355257744054,-0.0004862780200895,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144049,400,4,1.2798092321417069e-05,9.320708654816756e-05,0.0031018683937397,0.0051652820893426
265,OrtogonalLatinHyperCube,121,0.0002642602885254,0.0007591185955515,0.0058246633651738,0.0099042515837422,-0.0001715140375917,0.0060027119445972,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144107,350,5,0.0040795882185684,0.000494858307026,0.0474662996018859,0.0001113185233209
266,OrtogonalLatinHyperCube,121,0.0024503855185703,0.0005908397970653,0.0170400797295416,0.0098841553483716,-0.0144664828255507,-0.0038697658795086,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144124,233,6,0.00715592438117,0.001859545721505,0.0253454287212719,0.0854066120436667
267,OrtogonalLatinHyperCube,121,0.0001719214331623,0.0006287851818855,0.0043782572910661,0.0081603394738436,-3.2740619333071585e-05,0.0014886307675956,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144135,400,7,0.0037820821827774,0.0004568637487232,0.0035242903714542,6.2351048068614e-06
268,OrtogonalLatinHyperCube,121,0.0013121572295198,0.0002551352727586,0.0129897129457869,0.0085679551951704,-0.0028532652219492,0.0022040372036509,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144155,272,8,0.0044217577506164,0.0010570219567611,0.0190400172526214,0.0062043802706206
269,OrtogonalLatinHyperCube,121,0.0002302533347968,0.0002544625429833,0.0047583942673399,0.0059271817934335,-0.0002216499340164,0.0031373502588981,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144209,400,9,0.0011687875260935,2.4209208186498068e-05,0.0386813970009452,0.000213367998743
270,OrtogonalLatinHyperCube,169,0.0001229497234841,0.0003971958375888,0.0034676999945016,0.0067023458813685,-0.0011329520397904,-0.0032259134475812,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144227,400,0,0.0032346458868668,0.0002742461141047,0.0261999663301054,0.0104398797174263
271,OrtogonalLatinHyperCube,169,8.923083528857898e-05,0.0001528904882953,0.0028958809407867,0.004559176786627,-1.180505566562707e-05,-0.0003763826822274,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144246,400,1,0.0016632958458402,6.365965300679974e-05,0.0009265712017811,1.5617845425054649e-06
272,OrtogonalLatinHyperCube,169,9.09604469692042e-05,0.0001813820731602,0.0030397807766487,0.0046888138036308,-0.0003001807455814,-0.0017403540144795,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144307,400,2,0.001649033026982,9.042162619100704e-05,0.0166986298201579,0.0009906336547395
273,OrtogonalLatinHyperCube,169,9.64134663924908e-05,0.0001557169272029,0.0025399683014117,0.003872750582254,-0.0003561432300403,-0.0011643744903214,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144327,398,3,0.0013327822808422,5.930346081043602e-05,0.0087066189788377,0.0013155631163311
274,OrtogonalLatinHyperCube,169,5.095971752569799e-05,8.092587173806336e-05,0.0023567291108047,0.00324709266718,8.911326611878403e-05,-0.0001634881802564,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144346,400,4,0.0008903635563753,2.996615421236537e-05,0.0003302823251639,0.0001558323825942
275,OrtogonalLatinHyperCube,169,0.0001211122487316,0.0003712290718641,0.0037517210831514,0.0070805832197114,-0.0008874987966145,-0.0031486639706378,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144405,400,5,0.00332886213656,0.0002501168231325,0.0267061110009726,0.0065035049901322
276,OrtogonalLatinHyperCube,169,0.0002286259443228,0.0008472584464736,0.0031894458897437,0.006899241634084,-0.0011758433909156,-0.0043178384135398,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144427,400,6,0.0037097957443402,0.0006186325021508,0.0220047715582372,0.0060474662403473
277,OrtogonalLatinHyperCube,169,8.015331345002606e-05,0.0001247065234946,0.0029259975536403,0.0044346660205512,-0.0008107549025936,-0.0017078667102051,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144446,400,7,0.0015086684669108,4.455321004459064e-05,0.0233893834748185,0.0082008276861747
278,OrtogonalLatinHyperCube,169,0.0002270845639098,0.0003755893959613,0.004368418295005,0.0063544898357039,-0.00011216725003,-0.0022849442438055,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144506,400,8,0.0019860715406988,0.0001485048320515,0.0139007390875255,5.540443508216697e-05
